zaklad;prisada_1;prisada_2;velikost;produkt;cena;zaklad_g;prisada_1g;prisada_2g;resultTitle;resultDesc
oolong;banan;mango;200g;;;160;20;20;Oolong - Formosa<br>Oolong;Banán<br>Mango
oolong;banan;ostruzina;50g;;;40;5;5;Oolong - Formosa<br>Oolong;Banán<br>Ostružina
oolong;banan;ostruzina;100g;;;80;10;10;Oolong - Formosa<br>Oolong;Banán<br>Ostružina
oolong;banan;ostruzina;200g;;;160;20;20;Oolong - Formosa<br>Oolong;Banán<br>Ostružina
oolong;banan;rakytnik;50g;;;40;5;5;Oolong - Formosa<br>Oolong;Banán<br>Rakytník
oolong;banan;rakytnik;100g;;;80;10;10;Oolong - Formosa<br>Oolong;Banán<br>Rakytník
oolong;banan;rakytnik;200g;;;160;20;20;Oolong - Formosa<br>Oolong;Banán<br>Rakytník
oolong;banan;visen;50g;;;40;5;5;Oolong - Formosa<br>Oolong;Banán<br>Višeň
oolong;banan;visen;100g;;;80;10;10;Oolong - Formosa<br>Oolong;Banán<br>Višeň
oolong;banan;visen;200g;;;160;20;20;Oolong - Formosa<br>Oolong;Banán<br>Višeň
oolong;boruvka;undefined;50g;;;40;10;0;Oolong - Formosa<br>Oolong;Borůvka
oolong;boruvka;undefined;100g;;;80;20;0;Oolong - Formosa<br>Oolong;Borůvka
oolong;boruvka;undefined;200g;;;160;40;0;Oolong - Formosa<br>Oolong;Borůvka
oolong;boruvka;ananas;50g;;;40;5;5;Oolong - Formosa<br>Oolong;Borůvka<br>Ananas
oolong;boruvka;ananas;100g;;;80;10;10;Oolong - Formosa<br>Oolong;Borůvka<br>Ananas
oolong;boruvka;ananas;200g;;;160;20;20;Oolong - Formosa<br>Oolong;Borůvka<br>Ananas
oolong;boruvka;banan;50g;;;40;5;5;Oolong - Formosa<br>Oolong;Borůvka<br>Banán
oolong;boruvka;banan;100g;;;80;10;10;Oolong - Formosa<br>Oolong;Borůvka<br>Banán
oolong;boruvka;banan;200g;;;160;20;20;Oolong - Formosa<br>Oolong;Borůvka<br>Banán
oolong;boruvka;boruvka;50g;;;40;5;5;Oolong - Formosa<br>Oolong;Borůvka
oolong;boruvka;boruvka;100g;;;80;10;10;Oolong - Formosa<br>Oolong;Borůvka
oolong;boruvka;boruvka;200g;;;160;20;20;Oolong - Formosa<br>Oolong;Borůvka
oolong;boruvka;brusinka;50g;;;40;5;5;Oolong - Formosa<br>Oolong;Borůvka<br>Brusinka
oolong;boruvka;brusinka;100g;;;80;10;10;Oolong - Formosa<br>Oolong;Borůvka<br>Brusinka
oolong;boruvka;brusinka;200g;;;160;20;20;Oolong - Formosa<br>Oolong;Borůvka<br>Brusinka
oolong;boruvka;cerny_rybiz;50g;;;40;5;5;Oolong - Formosa<br>Oolong;Borůvka<br>Černý rybíz
oolong;boruvka;cerny_rybiz;100g;;;80;10;10;Oolong - Formosa<br>Oolong;Borůvka<br>Černý rybíz
oolong;boruvka;cerny_rybiz;200g;;;160;20;20;Oolong - Formosa<br>Oolong;Borůvka<br>Černý rybíz
oolong;boruvka;hruska;50g;;;40;5;5;Oolong - Formosa<br>Oolong;Borůvka<br>Hruška
oolong;boruvka;hruska;100g;;;80;10;10;Oolong - Formosa<br>Oolong;Borůvka<br>Hruška
oolong;boruvka;hruska;200g;;;160;20;20;Oolong - Formosa<br>Oolong;Borůvka<br>Hruška
oolong;boruvka;jablko;50g;;;40;5;5;Oolong - Formosa<br>Oolong;Borůvka<br>Jablko
oolong;boruvka;jablko;100g;;;80;10;10;Oolong - Formosa<br>Oolong;Borůvka<br>Jablko
oolong;boruvka;jablko;200g;;;160;20;20;Oolong - Formosa<br>Oolong;Borůvka<br>Jablko
oolong;boruvka;jahoda;50g;;;40;5;5;Oolong - Formosa<br>Oolong;Borůvka<br>Jahoda
oolong;boruvka;jahoda;100g;;;80;10;10;Oolong - Formosa<br>Oolong;Borůvka<br>Jahoda
oolong;boruvka;jahoda;200g;;;160;20;20;Oolong - Formosa<br>Oolong;Borůvka<br>Jahoda
oolong;boruvka;kustovnice;50g;;;40;5;5;Oolong - Formosa<br>Oolong;Borůvka<br>Kustovnice
oolong;boruvka;kustovnice;100g;;;80;10;10;Oolong - Formosa<br>Oolong;Borůvka<br>Kustovnice
oolong;boruvka;kustovnice;200g;;;160;20;20;Oolong - Formosa<br>Oolong;Borůvka<br>Kustovnice
oolong;boruvka;malina;50g;;;40;5;5;Oolong - Formosa<br>Oolong;Borůvka<br>Malina
oolong;boruvka;malina;100g;;;80;10;10;Oolong - Formosa<br>Oolong;Borůvka<br>Malina
oolong;boruvka;malina;200g;;;160;20;20;Oolong - Formosa<br>Oolong;Borůvka<br>Malina
oolong;boruvka;mango;50g;;;40;5;5;Oolong - Formosa<br>Oolong;Borůvka<br>Mango
oolong;boruvka;mango;100g;;;80;10;10;Oolong - Formosa<br>Oolong;Borůvka<br>Mango
oolong;boruvka;mango;200g;;;160;20;20;Oolong - Formosa<br>Oolong;Borůvka<br>Mango
oolong;boruvka;ostruzina;50g;;;40;5;5;Oolong - Formosa<br>Oolong;Borůvka<br>Ostružina
oolong;boruvka;ostruzina;100g;;;80;10;10;Oolong - Formosa<br>Oolong;Borůvka<br>Ostružina
oolong;boruvka;ostruzina;200g;;;160;20;20;Oolong - Formosa<br>Oolong;Borůvka<br>Ostružina
oolong;boruvka;rakytnik;50g;;;40;5;5;Oolong - Formosa<br>Oolong;Borůvka<br>Rakytník
oolong;boruvka;rakytnik;100g;;;80;10;10;Oolong - Formosa<br>Oolong;Borůvka<br>Rakytník
oolong;boruvka;rakytnik;200g;;;160;20;20;Oolong - Formosa<br>Oolong;Borůvka<br>Rakytník
oolong;boruvka;visen;50g;;;40;5;5;Oolong - Formosa<br>Oolong;Borůvka<br>Višeň
oolong;boruvka;visen;100g;;;80;10;10;Oolong - Formosa<br>Oolong;Borůvka<br>Višeň
oolong;boruvka;visen;200g;;;160;20;20;Oolong - Formosa<br>Oolong;Borůvka<br>Višeň
oolong;brusinka;undefined;50g;;;40;10;0;Oolong - Formosa<br>Oolong;Brusinka
oolong;brusinka;undefined;100g;;;80;20;0;Oolong - Formosa<br>Oolong;Brusinka
oolong;brusinka;undefined;200g;;;160;40;0;Oolong - Formosa<br>Oolong;Brusinka
oolong;brusinka;ananas;50g;;;40;5;5;Oolong - Formosa<br>Oolong;Brusinka<br>Ananas
oolong;brusinka;ananas;100g;;;80;10;10;Oolong - Formosa<br>Oolong;Brusinka<br>Ananas
oolong;brusinka;ananas;200g;;;160;20;20;Oolong - Formosa<br>Oolong;Brusinka<br>Ananas
oolong;brusinka;banan;50g;;;40;5;5;Oolong - Formosa<br>Oolong;Brusinka<br>Banán
oolong;brusinka;banan;100g;;;80;10;10;Oolong - Formosa<br>Oolong;Brusinka<br>Banán
oolong;brusinka;banan;200g;;;160;20;20;Oolong - Formosa<br>Oolong;Brusinka<br>Banán
oolong;brusinka;boruvka;50g;;;40;5;5;Oolong - Formosa<br>Oolong;Brusinka<br>Borůvka
oolong;brusinka;boruvka;100g;;;80;10;10;Oolong - Formosa<br>Oolong;Brusinka<br>Borůvka
oolong;brusinka;boruvka;200g;;;160;20;20;Oolong - Formosa<br>Oolong;Brusinka<br>Borůvka
oolong;brusinka;brusinka;50g;;;40;5;5;Oolong - Formosa<br>Oolong;Brusinka
oolong;brusinka;brusinka;100g;;;80;10;10;Oolong - Formosa<br>Oolong;Brusinka
oolong;brusinka;brusinka;200g;;;160;20;20;Oolong - Formosa<br>Oolong;Brusinka
oolong;brusinka;cerny_rybiz;50g;;;40;5;5;Oolong - Formosa<br>Oolong;Brusinka<br>Černý rybíz
oolong;brusinka;cerny_rybiz;100g;;;80;10;10;Oolong - Formosa<br>Oolong;Brusinka<br>Černý rybíz
oolong;brusinka;cerny_rybiz;200g;;;160;20;20;Oolong - Formosa<br>Oolong;Brusinka<br>Černý rybíz
oolong;brusinka;hruska;50g;;;40;5;5;Oolong - Formosa<br>Oolong;Brusinka<br>Hruška
oolong;brusinka;hruska;100g;;;80;10;10;Oolong - Formosa<br>Oolong;Brusinka<br>Hruška
oolong;brusinka;hruska;200g;;;160;20;20;Oolong - Formosa<br>Oolong;Brusinka<br>Hruška
oolong;brusinka;jablko;50g;;;40;5;5;Oolong - Formosa<br>Oolong;Brusinka<br>Jablko
oolong;brusinka;jablko;100g;;;80;10;10;Oolong - Formosa<br>Oolong;Brusinka<br>Jablko
oolong;brusinka;jablko;200g;;;160;20;20;Oolong - Formosa<br>Oolong;Brusinka<br>Jablko
oolong;brusinka;jahoda;50g;;;40;5;5;Oolong - Formosa<br>Oolong;Brusinka<br>Jahoda
oolong;brusinka;jahoda;100g;;;80;10;10;Oolong - Formosa<br>Oolong;Brusinka<br>Jahoda
oolong;brusinka;jahoda;200g;;;160;20;20;Oolong - Formosa<br>Oolong;Brusinka<br>Jahoda
oolong;brusinka;kustovnice;50g;;;40;5;5;Oolong - Formosa<br>Oolong;Brusinka<br>Kustovnice
oolong;brusinka;kustovnice;100g;;;80;10;10;Oolong - Formosa<br>Oolong;Brusinka<br>Kustovnice
oolong;brusinka;kustovnice;200g;;;160;20;20;Oolong - Formosa<br>Oolong;Brusinka<br>Kustovnice
oolong;brusinka;malina;50g;;;40;5;5;Oolong - Formosa<br>Oolong;Brusinka<br>Malina
oolong;brusinka;malina;100g;;;80;10;10;Oolong - Formosa<br>Oolong;Brusinka<br>Malina
oolong;brusinka;malina;200g;;;160;20;20;Oolong - Formosa<br>Oolong;Brusinka<br>Malina
oolong;brusinka;mango;50g;;;40;5;5;Oolong - Formosa<br>Oolong;Brusinka<br>Mango
oolong;brusinka;mango;100g;;;80;10;10;Oolong - Formosa<br>Oolong;Brusinka<br>Mango
oolong;brusinka;mango;200g;;;160;20;20;Oolong - Formosa<br>Oolong;Brusinka<br>Mango
oolong;brusinka;ostruzina;50g;;;40;5;5;Oolong - Formosa<br>Oolong;Brusinka<br>Ostružina
oolong;brusinka;ostruzina;100g;;;80;10;10;Oolong - Formosa<br>Oolong;Brusinka<br>Ostružina
oolong;brusinka;ostruzina;200g;;;160;20;20;Oolong - Formosa<br>Oolong;Brusinka<br>Ostružina
oolong;brusinka;rakytnik;50g;;;40;5;5;Oolong - Formosa<br>Oolong;Brusinka<br>Rakytník
oolong;brusinka;rakytnik;100g;;;80;10;10;Oolong - Formosa<br>Oolong;Brusinka<br>Rakytník
oolong;brusinka;rakytnik;200g;;;160;20;20;Oolong - Formosa<br>Oolong;Brusinka<br>Rakytník
oolong;brusinka;visen;50g;;;40;5;5;Oolong - Formosa<br>Oolong;Brusinka<br>Višeň
oolong;brusinka;visen;100g;;;80;10;10;Oolong - Formosa<br>Oolong;Brusinka<br>Višeň
oolong;brusinka;visen;200g;;;160;20;20;Oolong - Formosa<br>Oolong;Brusinka<br>Višeň
oolong;cerny_rybiz;undefined;50g;;;40;10;0;Oolong - Formosa<br>Oolong;Černý rybíz
oolong;cerny_rybiz;undefined;100g;;;80;20;0;Oolong - Formosa<br>Oolong;Černý rybíz
oolong;cerny_rybiz;undefined;200g;;;160;40;0;Oolong - Formosa<br>Oolong;Černý rybíz
oolong;cerny_rybiz;ananas;50g;;;40;5;5;Oolong - Formosa<br>Oolong;Černý rybíz<br>Ananas
oolong;cerny_rybiz;ananas;100g;;;80;10;10;Oolong - Formosa<br>Oolong;Černý rybíz<br>Ananas
oolong;cerny_rybiz;ananas;200g;;;160;20;20;Oolong - Formosa<br>Oolong;Černý rybíz<br>Ananas
oolong;cerny_rybiz;banan;50g;;;40;5;5;Oolong - Formosa<br>Oolong;Černý rybíz<br>Banán
oolong;cerny_rybiz;banan;100g;;;80;10;10;Oolong - Formosa<br>Oolong;Černý rybíz<br>Banán
oolong;cerny_rybiz;banan;200g;;;160;20;20;Oolong - Formosa<br>Oolong;Černý rybíz<br>Banán
oolong;cerny_rybiz;boruvka;50g;;;40;5;5;Oolong - Formosa<br>Oolong;Černý rybíz<br>Borůvka
oolong;cerny_rybiz;boruvka;100g;;;80;10;10;Oolong - Formosa<br>Oolong;Černý rybíz<br>Borůvka
oolong;cerny_rybiz;boruvka;200g;;;160;20;20;Oolong - Formosa<br>Oolong;Černý rybíz<br>Borůvka
oolong;cerny_rybiz;brusinka;50g;;;40;5;5;Oolong - Formosa<br>Oolong;Černý rybíz<br>Brusinka
oolong;cerny_rybiz;brusinka;100g;;;80;10;10;Oolong - Formosa<br>Oolong;Černý rybíz<br>Brusinka
oolong;cerny_rybiz;brusinka;200g;;;160;20;20;Oolong - Formosa<br>Oolong;Černý rybíz<br>Brusinka
oolong;cerny_rybiz;cerny_rybiz;50g;;;40;5;5;Oolong - Formosa<br>Oolong;Černý rybíz
oolong;cerny_rybiz;cerny_rybiz;100g;;;80;10;10;Oolong - Formosa<br>Oolong;Černý rybíz
oolong;cerny_rybiz;cerny_rybiz;200g;;;160;20;20;Oolong - Formosa<br>Oolong;Černý rybíz
oolong;cerny_rybiz;hruska;50g;;;40;5;5;Oolong - Formosa<br>Oolong;Černý rybíz<br>Hruška
oolong;cerny_rybiz;hruska;100g;;;80;10;10;Oolong - Formosa<br>Oolong;Černý rybíz<br>Hruška
oolong;cerny_rybiz;hruska;200g;;;160;20;20;Oolong - Formosa<br>Oolong;Černý rybíz<br>Hruška
oolong;cerny_rybiz;jablko;50g;;;40;5;5;Oolong - Formosa<br>Oolong;Černý rybíz<br>Jablko
oolong;cerny_rybiz;jablko;100g;;;80;10;10;Oolong - Formosa<br>Oolong;Černý rybíz<br>Jablko
oolong;cerny_rybiz;jablko;200g;;;160;20;20;Oolong - Formosa<br>Oolong;Černý rybíz<br>Jablko
oolong;cerny_rybiz;jahoda;50g;;;40;5;5;Oolong - Formosa<br>Oolong;Černý rybíz<br>Jahoda
oolong;cerny_rybiz;jahoda;100g;;;80;10;10;Oolong - Formosa<br>Oolong;Černý rybíz<br>Jahoda
oolong;cerny_rybiz;jahoda;200g;;;160;20;20;Oolong - Formosa<br>Oolong;Černý rybíz<br>Jahoda
oolong;cerny_rybiz;kustovnice;50g;;;40;5;5;Oolong - Formosa<br>Oolong;Černý rybíz<br>Kustovnice
oolong;cerny_rybiz;kustovnice;100g;;;80;10;10;Oolong - Formosa<br>Oolong;Černý rybíz<br>Kustovnice
oolong;cerny_rybiz;kustovnice;200g;;;160;20;20;Oolong - Formosa<br>Oolong;Černý rybíz<br>Kustovnice
oolong;cerny_rybiz;malina;50g;;;40;5;5;Oolong - Formosa<br>Oolong;Černý rybíz<br>Malina
oolong;cerny_rybiz;malina;100g;;;80;10;10;Oolong - Formosa<br>Oolong;Černý rybíz<br>Malina
oolong;cerny_rybiz;malina;200g;;;160;20;20;Oolong - Formosa<br>Oolong;Černý rybíz<br>Malina
oolong;cerny_rybiz;mango;50g;;;40;5;5;Oolong - Formosa<br>Oolong;Černý rybíz<br>Mango
oolong;cerny_rybiz;mango;100g;;;80;10;10;Oolong - Formosa<br>Oolong;Černý rybíz<br>Mango
oolong;cerny_rybiz;mango;200g;;;160;20;20;Oolong - Formosa<br>Oolong;Černý rybíz<br>Mango
oolong;cerny_rybiz;ostruzina;50g;;;40;5;5;Oolong - Formosa<br>Oolong;Černý rybíz<br>Ostružina
oolong;cerny_rybiz;ostruzina;100g;;;80;10;10;Oolong - Formosa<br>Oolong;Černý rybíz<br>Ostružina
oolong;cerny_rybiz;ostruzina;200g;;;160;20;20;Oolong - Formosa<br>Oolong;Černý rybíz<br>Ostružina
oolong;cerny_rybiz;rakytnik;50g;;;40;5;5;Oolong - Formosa<br>Oolong;Černý rybíz<br>Rakytník
oolong;cerny_rybiz;rakytnik;100g;;;80;10;10;Oolong - Formosa<br>Oolong;Černý rybíz<br>Rakytník
oolong;cerny_rybiz;rakytnik;200g;;;160;20;20;Oolong - Formosa<br>Oolong;Černý rybíz<br>Rakytník
oolong;cerny_rybiz;visen;50g;;;40;5;5;Oolong - Formosa<br>Oolong;Černý rybíz<br>Višeň
oolong;cerny_rybiz;visen;100g;;;80;10;10;Oolong - Formosa<br>Oolong;Černý rybíz<br>Višeň
oolong;cerny_rybiz;visen;200g;;;160;20;20;Oolong - Formosa<br>Oolong;Černý rybíz<br>Višeň
oolong;hruska;undefined;50g;;;40;10;0;Oolong - Formosa<br>Oolong;Hruška
oolong;hruska;undefined;100g;;;80;20;0;Oolong - Formosa<br>Oolong;Hruška
oolong;hruska;undefined;200g;;;160;40;0;Oolong - Formosa<br>Oolong;Hruška
oolong;hruska;ananas;50g;;;40;5;5;Oolong - Formosa<br>Oolong;Hruška<br>Ananas
oolong;hruska;ananas;100g;;;80;10;10;Oolong - Formosa<br>Oolong;Hruška<br>Ananas
oolong;hruska;ananas;200g;;;160;20;20;Oolong - Formosa<br>Oolong;Hruška<br>Ananas
oolong;hruska;banan;50g;;;40;5;5;Oolong - Formosa<br>Oolong;Hruška<br>Banán
oolong;hruska;banan;100g;;;80;10;10;Oolong - Formosa<br>Oolong;Hruška<br>Banán
oolong;hruska;banan;200g;;;160;20;20;Oolong - Formosa<br>Oolong;Hruška<br>Banán
oolong;hruska;boruvka;50g;;;40;5;5;Oolong - Formosa<br>Oolong;Hruška<br>Borůvka
oolong;hruska;boruvka;100g;;;80;10;10;Oolong - Formosa<br>Oolong;Hruška<br>Borůvka
oolong;hruska;boruvka;200g;;;160;20;20;Oolong - Formosa<br>Oolong;Hruška<br>Borůvka
oolong;hruska;brusinka;50g;;;40;5;5;Oolong - Formosa<br>Oolong;Hruška<br>Brusinka
oolong;hruska;brusinka;100g;;;80;10;10;Oolong - Formosa<br>Oolong;Hruška<br>Brusinka
oolong;hruska;brusinka;200g;;;160;20;20;Oolong - Formosa<br>Oolong;Hruška<br>Brusinka
oolong;hruska;cerny_rybiz;50g;;;40;5;5;Oolong - Formosa<br>Oolong;Hruška<br>Černý rybíz
oolong;hruska;cerny_rybiz;100g;;;80;10;10;Oolong - Formosa<br>Oolong;Hruška<br>Černý rybíz
oolong;hruska;cerny_rybiz;200g;;;160;20;20;Oolong - Formosa<br>Oolong;Hruška<br>Černý rybíz
oolong;hruska;hruska;50g;;;40;5;5;Oolong - Formosa<br>Oolong;Hruška
oolong;hruska;hruska;100g;;;80;10;10;Oolong - Formosa<br>Oolong;Hruška
oolong;hruska;hruska;200g;;;160;20;20;Oolong - Formosa<br>Oolong;Hruška
oolong;hruska;jablko;50g;;;40;5;5;Oolong - Formosa<br>Oolong;Hruška<br>Jablko
oolong;hruska;jablko;100g;;;80;10;10;Oolong - Formosa<br>Oolong;Hruška<br>Jablko
oolong;hruska;jablko;200g;;;160;20;20;Oolong - Formosa<br>Oolong;Hruška<br>Jablko
oolong;hruska;jahoda;50g;;;40;5;5;Oolong - Formosa<br>Oolong;Hruška<br>Jahoda
oolong;hruska;jahoda;100g;;;80;10;10;Oolong - Formosa<br>Oolong;Hruška<br>Jahoda
oolong;hruska;jahoda;200g;;;160;20;20;Oolong - Formosa<br>Oolong;Hruška<br>Jahoda
oolong;hruska;kustovnice;50g;;;40;5;5;Oolong - Formosa<br>Oolong;Hruška<br>Kustovnice
oolong;hruska;kustovnice;100g;;;80;10;10;Oolong - Formosa<br>Oolong;Hruška<br>Kustovnice
oolong;hruska;kustovnice;200g;;;160;20;20;Oolong - Formosa<br>Oolong;Hruška<br>Kustovnice
oolong;hruska;malina;50g;;;40;5;5;Oolong - Formosa<br>Oolong;Hruška<br>Malina
oolong;hruska;malina;100g;;;80;10;10;Oolong - Formosa<br>Oolong;Hruška<br>Malina
oolong;hruska;malina;200g;;;160;20;20;Oolong - Formosa<br>Oolong;Hruška<br>Malina
oolong;hruska;mango;50g;;;40;5;5;Oolong - Formosa<br>Oolong;Hruška<br>Mango
oolong;hruska;mango;100g;;;80;10;10;Oolong - Formosa<br>Oolong;Hruška<br>Mango
oolong;hruska;mango;200g;;;160;20;20;Oolong - Formosa<br>Oolong;Hruška<br>Mango
oolong;hruska;ostruzina;50g;;;40;5;5;Oolong - Formosa<br>Oolong;Hruška<br>Ostružina
oolong;hruska;ostruzina;100g;;;80;10;10;Oolong - Formosa<br>Oolong;Hruška<br>Ostružina
oolong;hruska;ostruzina;200g;;;160;20;20;Oolong - Formosa<br>Oolong;Hruška<br>Ostružina
oolong;hruska;rakytnik;50g;;;40;5;5;Oolong - Formosa<br>Oolong;Hruška<br>Rakytník
oolong;hruska;rakytnik;100g;;;80;10;10;Oolong - Formosa<br>Oolong;Hruška<br>Rakytník
oolong;hruska;rakytnik;200g;;;160;20;20;Oolong - Formosa<br>Oolong;Hruška<br>Rakytník
oolong;hruska;visen;50g;;;40;5;5;Oolong - Formosa<br>Oolong;Hruška<br>Višeň
oolong;hruska;visen;100g;;;80;10;10;Oolong - Formosa<br>Oolong;Hruška<br>Višeň
oolong;hruska;visen;200g;;;160;20;20;Oolong - Formosa<br>Oolong;Hruška<br>Višeň
oolong;jablko;undefined;50g;;;40;10;0;Oolong - Formosa<br>Oolong;Jablko
oolong;jablko;undefined;100g;;;80;20;0;Oolong - Formosa<br>Oolong;Jablko
oolong;jablko;undefined;200g;;;160;40;0;Oolong - Formosa<br>Oolong;Jablko
oolong;jablko;ananas;50g;;;40;5;5;Oolong - Formosa<br>Oolong;Jablko<br>Ananas
oolong;jablko;ananas;100g;;;80;10;10;Oolong - Formosa<br>Oolong;Jablko<br>Ananas
oolong;jablko;ananas;200g;;;160;20;20;Oolong - Formosa<br>Oolong;Jablko<br>Ananas
oolong;jablko;banan;50g;;;40;5;5;Oolong - Formosa<br>Oolong;Jablko<br>Banán
oolong;jablko;banan;100g;;;80;10;10;Oolong - Formosa<br>Oolong;Jablko<br>Banán
oolong;jablko;banan;200g;;;160;20;20;Oolong - Formosa<br>Oolong;Jablko<br>Banán
oolong;jablko;boruvka;50g;;;40;5;5;Oolong - Formosa<br>Oolong;Jablko<br>Borůvka
oolong;jablko;boruvka;100g;;;80;10;10;Oolong - Formosa<br>Oolong;Jablko<br>Borůvka
oolong;jablko;boruvka;200g;;;160;20;20;Oolong - Formosa<br>Oolong;Jablko<br>Borůvka
oolong;jablko;brusinka;50g;;;40;5;5;Oolong - Formosa<br>Oolong;Jablko<br>Brusinka
oolong;jablko;brusinka;100g;;;80;10;10;Oolong - Formosa<br>Oolong;Jablko<br>Brusinka
oolong;jablko;brusinka;200g;;;160;20;20;Oolong - Formosa<br>Oolong;Jablko<br>Brusinka
oolong;jablko;cerny_rybiz;50g;;;40;5;5;Oolong - Formosa<br>Oolong;Jablko<br>Černý rybíz
oolong;jablko;cerny_rybiz;100g;;;80;10;10;Oolong - Formosa<br>Oolong;Jablko<br>Černý rybíz
oolong;jablko;cerny_rybiz;200g;;;160;20;20;Oolong - Formosa<br>Oolong;Jablko<br>Černý rybíz
oolong;jablko;hruska;50g;;;40;5;5;Oolong - Formosa<br>Oolong;Jablko<br>Hruška
oolong;jablko;hruska;100g;;;80;10;10;Oolong - Formosa<br>Oolong;Jablko<br>Hruška
oolong;jablko;hruska;200g;;;160;20;20;Oolong - Formosa<br>Oolong;Jablko<br>Hruška
oolong;jablko;jablko;50g;;;40;5;5;Oolong - Formosa<br>Oolong;Jablko
oolong;jablko;jablko;100g;;;80;10;10;Oolong - Formosa<br>Oolong;Jablko
oolong;jablko;jablko;200g;;;160;20;20;Oolong - Formosa<br>Oolong;Jablko
oolong;jablko;jahoda;50g;;;40;5;5;Oolong - Formosa<br>Oolong;Jablko<br>Jahoda
oolong;jablko;jahoda;100g;;;80;10;10;Oolong - Formosa<br>Oolong;Jablko<br>Jahoda
oolong;jablko;jahoda;200g;;;160;20;20;Oolong - Formosa<br>Oolong;Jablko<br>Jahoda
oolong;jablko;kustovnice;50g;;;40;5;5;Oolong - Formosa<br>Oolong;Jablko<br>Kustovnice
oolong;jablko;kustovnice;100g;;;80;10;10;Oolong - Formosa<br>Oolong;Jablko<br>Kustovnice
oolong;jablko;kustovnice;200g;;;160;20;20;Oolong - Formosa<br>Oolong;Jablko<br>Kustovnice
oolong;jablko;malina;50g;;;40;5;5;Oolong - Formosa<br>Oolong;Jablko<br>Malina
oolong;jablko;malina;100g;;;80;10;10;Oolong - Formosa<br>Oolong;Jablko<br>Malina
oolong;jablko;malina;200g;;;160;20;20;Oolong - Formosa<br>Oolong;Jablko<br>Malina
oolong;jablko;mango;50g;;;40;5;5;Oolong - Formosa<br>Oolong;Jablko<br>Mango
oolong;jablko;mango;100g;;;80;10;10;Oolong - Formosa<br>Oolong;Jablko<br>Mango
oolong;jablko;mango;200g;;;160;20;20;Oolong - Formosa<br>Oolong;Jablko<br>Mango
oolong;jablko;ostruzina;50g;;;40;5;5;Oolong - Formosa<br>Oolong;Jablko<br>Ostružina
oolong;jablko;ostruzina;100g;;;80;10;10;Oolong - Formosa<br>Oolong;Jablko<br>Ostružina
oolong;jablko;ostruzina;200g;;;160;20;20;Oolong - Formosa<br>Oolong;Jablko<br>Ostružina
oolong;jablko;rakytnik;50g;;;40;5;5;Oolong - Formosa<br>Oolong;Jablko<br>Rakytník
oolong;jablko;rakytnik;100g;;;80;10;10;Oolong - Formosa<br>Oolong;Jablko<br>Rakytník
oolong;jablko;rakytnik;200g;;;160;20;20;Oolong - Formosa<br>Oolong;Jablko<br>Rakytník
oolong;jablko;visen;50g;;;40;5;5;Oolong - Formosa<br>Oolong;Jablko<br>Višeň
oolong;jablko;visen;100g;;;80;10;10;Oolong - Formosa<br>Oolong;Jablko<br>Višeň
oolong;jablko;visen;200g;;;160;20;20;Oolong - Formosa<br>Oolong;Jablko<br>Višeň
oolong;jahoda;undefined;50g;;;40;10;0;Oolong - Formosa<br>Oolong;Jahoda
oolong;jahoda;undefined;100g;;;80;20;0;Oolong - Formosa<br>Oolong;Jahoda
oolong;jahoda;undefined;200g;;;160;40;0;Oolong - Formosa<br>Oolong;Jahoda
oolong;jahoda;ananas;50g;;;40;5;5;Oolong - Formosa<br>Oolong;Jahoda<br>Ananas
oolong;jahoda;ananas;100g;;;80;10;10;Oolong - Formosa<br>Oolong;Jahoda<br>Ananas
oolong;jahoda;ananas;200g;;;160;20;20;Oolong - Formosa<br>Oolong;Jahoda<br>Ananas
oolong;jahoda;banan;50g;;;40;5;5;Oolong - Formosa<br>Oolong;Jahoda<br>Banán
oolong;jahoda;banan;100g;;;80;10;10;Oolong - Formosa<br>Oolong;Jahoda<br>Banán
oolong;jahoda;banan;200g;;;160;20;20;Oolong - Formosa<br>Oolong;Jahoda<br>Banán
oolong;jahoda;boruvka;50g;;;40;5;5;Oolong - Formosa<br>Oolong;Jahoda<br>Borůvka
oolong;jahoda;boruvka;100g;;;80;10;10;Oolong - Formosa<br>Oolong;Jahoda<br>Borůvka
oolong;jahoda;boruvka;200g;;;160;20;20;Oolong - Formosa<br>Oolong;Jahoda<br>Borůvka
oolong;jahoda;brusinka;50g;;;40;5;5;Oolong - Formosa<br>Oolong;Jahoda<br>Brusinka
oolong;jahoda;brusinka;100g;;;80;10;10;Oolong - Formosa<br>Oolong;Jahoda<br>Brusinka
oolong;jahoda;brusinka;200g;;;160;20;20;Oolong - Formosa<br>Oolong;Jahoda<br>Brusinka
oolong;jahoda;cerny_rybiz;50g;;;40;5;5;Oolong - Formosa<br>Oolong;Jahoda<br>Černý rybíz
oolong;jahoda;cerny_rybiz;100g;;;80;10;10;Oolong - Formosa<br>Oolong;Jahoda<br>Černý rybíz
oolong;jahoda;cerny_rybiz;200g;;;160;20;20;Oolong - Formosa<br>Oolong;Jahoda<br>Černý rybíz
oolong;jahoda;hruska;50g;;;40;5;5;Oolong - Formosa<br>Oolong;Jahoda<br>Hruška
oolong;jahoda;hruska;100g;;;80;10;10;Oolong - Formosa<br>Oolong;Jahoda<br>Hruška
oolong;jahoda;hruska;200g;;;160;20;20;Oolong - Formosa<br>Oolong;Jahoda<br>Hruška
